E_nu,Te_center,sigma_e,sigma_x
1.823900000000000077e+01,7.740000000000000213e+00,4.649817566540659029e-45,7.969285012470566462e-46
1.825799999999999912e+01,7.740000000000000213e+00,4.650116775275530147e-45,7.971560366541765928e-46
1.827700000000000102e+01,7.740000000000000213e+00,4.650415507907034533e-45,7.973838735319078244e-46
1.829500000000000171e+01,7.740000000000000213e+00,4.650698079723334015e-45,7.976005140905637636e-46
1.831400000000000006e+01,7.740000000000000213e+00,4.650995888779369949e-45,7.978299381394635489e-46
1.833299999999999841e+01,7.740000000000000213e+00,4.651293225387718984e-45,7.980564582673385496e-46
1.835200000000000031e+01,7.740000000000000213e+00,4.651590090774541648e-45,7.982827182894933931e-46
1.837000000000000099e+01,7.740000000000000213e+00,4.651882537848064452e-45,7.985005020861475633e-46
1.838899999999999935e+01,7.740000000000000213e+00,4.652178477771061480e-45,7.987262552915194514e-46
1.840800000000000125e+01,7.740000000000000213e+00,4.652488477409263905e-45,7.989517458237511036e-46
1.842699999999999960e+01,7.740000000000000213e+00,4.652783448518981191e-45,7.991816027996034777e-46
1.844600000000000151e+01,7.740000000000000213e+00,4.653098104464307424e-45,7.994065679758962273e-46
1.846399999999999864e+01,7.740000000000000213e+00,4.653376628040953709e-45,7.996194474578533216e-46
1.848300000000000054e+01,7.740000000000000213e+00,4.653670137436063894e-45,7.998494321848585689e-46
1.850199999999999889e+01,7.740000000000000213e+00,4.653988578820055128e-45,8.000730892894501352e-46
1.852100000000000080e+01,7.740000000000000213e+00,4.654281073939543535e-45,8.002955379999533685e-46
1.853999999999999915e+01,7.740000000000000213e+00,4.654573050199073414e-45,8.005192046978852351e-46
1.855799999999999983e+01,7.740000000000000213e+00,4.654849181088162306e-45,8.007347498902012656e-46
1.857700000000000173e+01,7.740000000000000213e+00,4.655170589625994371e-45,8.009579284094973393e-46
1.859600000000000009e+01,7.740000000000000213e+00,4.655458174434432398e-45,8.011773694566471116e-46
1.861499999999999844e+01,7.740000000000000213e+00,4.655740165237336662e-45,8.014000445546318347e-46
1.863299999999999912e+01,7.740000000000000213e+00,4.656014430518224472e-45,8.016107533494244723e-46
1.865200000000000102e+01,7.740000000000000213e+00,4.656325131516491168e-45,8.018356596719760414e-46
1.867099999999999937e+01,7.740000000000000213e+00,4.656613752543637159e-45,8.020575993056105848e-46
1.869000000000000128e+01,7.740000000000000213e+00,4.656904096153732686e-45,8.022792705340561161e-46
1.870899999999999963e+01,7.740000000000000213e+00,4.657178063437422837e-45,8.024953872943101772e-46
1.872700000000000031e+01,7.740000000000000213e+00,4.657482257909640595e-45,8.027049383740251263e-46
1.874599999999999866e+01,7.740000000000000213e+00,4.657742900474039609e-45,8.029336257573090659e-46
1.876500000000000057e+01,7.740000000000000213e+00,4.658029347936402267e-45,8.031543061904347726e-46
1.878399999999999892e+01,7.740000000000000213e+00,4.658318961002430962e-45,8.033685951823213827e-46
1.878399999999999861e-02,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.756700000000000317e-02,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.635099999999999831e-02,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.513499999999999346e-02,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.391900000000000248e-02,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.126999999999999946e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.314899999999999958e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.502699999999999869e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.690500000000000058e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.878400000000000070e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.066199999999999981e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.253999999999999893e-01,8.240000000000000213e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.441899999999999904e-01,8.240000000000000213e+00,1.105897322497423040e-316,4.617839894207545045e-317
2.629699999999999815e-01,8.240000000000000213e+00,8.934711970827515144e-308,3.599239268540620715e-308
2.817600000000000104e-01,8.240000000000000213e+00,3.837425865709843036e-299,1.494772561619741117e-299
3.005399999999999738e-01,8.240000000000000213e+00,8.308740223863099169e-291,3.136146287930883830e-291
3.193199999999999927e-01,8.240000000000000213e+00,9.018376855264520409e-283,3.304805586810206150e-283
3.381100000000000216e-01,8.240000000000000213e+00,4.930543284958843921e-275,1.757193532722673337e-275
3.568899999999999850e-01,8.240000000000000213e+00,1.338172299505860642e-267,4.645610416263548516e-268
3.756700000000000039e-01,8.240000000000000213e+00,1.840629150232284175e-260,6.233573229292797748e-261
3.944599999999999773e-01,8.240000000000000213e+00,1.314338861849854687e-253,4.348057274593836253e-254
4.132399999999999962e-01,8.240000000000000213e+00,4.884266734182239678e-247,1.580323859215313503e-247
4.320300000000000251e-01,8.240000000000000213e+00,9.808616602710603203e-241,3.107442968869159480e-241
4.508099999999999885e-01,8.240000000000000213e+00,1.072557015962198146e-234,3.330632719467747846e-235
4.695900000000000074e-01,8.240000000000000213e+00,6.591846119046234354e-229,2.008389636668790737e-229
4.883799999999999808e-01,8.240000000000000213e+00,2.348236821501778255e-223,7.025972472473223119e-224
5.071600000000000552e-01,8.240000000000000213e+00,4.899784296665453219e-218,1.440903941659219937e-218
5.259399999999999631e-01,8.240000000000000213e+00,6.175060477847649726e-213,1.786213376466217756e-213
5.447300000000000475e-01,8.240000000000000213e+00,4.839090237304758899e-208,1.377856736469079994e-208
5.635099999999999554e-01,8.240000000000000213e+00,2.382988845257442033e-203,6.683611854190260749e-204
5.823000000000000398e-01,8.240000000000000213e+00,7.623737254406108718e-199,2.107563306813770967e-199
6.010799999999999477e-01,8.240000000000000213e+00,1.600249449850202415e-194,4.363025718787435618e-195
6.198599999999999666e-01,8.240000000000000213e+00,2.261119720890023260e-190,6.083527865222136553e-191
6.386500000000000510e-01,8.240000000000000213e+00,2.202733083475702153e-186,5.851302681911034422e-187
6.574299999999999589e-01,8.240000000000000213e+00,1.492027169137147367e-182,3.915122973580399212e-183
6.762099999999999778e-01,8.240000000000000213e+00,7.185630635357644804e-179,1.863439479201001016e-179
6.949999999999999512e-01,8.240000000000000213e+00,2.512064412720044644e-175,6.440988501460249154e-176
7.137799999999999701e-01,8.240000000000000213e+00,6.419410655065392257e-172,1.628067631469081100e-172
7.325700000000000545e-01,8.240000000000000213e+00,1.227245434691518088e-168,3.079877569029599084e-169
7.513499999999999623e-01,8.240000000000000213e+00,1.765827844114882015e-165,4.386721069222942876e-166
7.701299999999999812e-01,8.240000000000000213e+00,1.945813222738335816e-162,4.786701071046454486e-163
7.889199999999999546e-01,8.240000000000000213e+00,1.668743300587406270e-159,4.066417336745251100e-160
8.076999999999999735e-01,8.240000000000000213e+00,1.119096670599774312e-156,2.702203154321206133e-157
8.264799999999999924e-01,8.240000000000000213e+00,5.956912505801593282e-154,1.425709930055861385e-154
8.452699999999999658e-01,8.240000000000000213e+00,2.551871882626010725e-151,6.055521542258163682e-152
8.640499999999999847e-01,8.240000000000000213e+00,8.830077665611177927e-149,2.078074091911616158e-149
8.828399999999999581e-01,8.240000000000000213e+00,2.507234687269054435e-146,5.853382421546833898e-147
9.016199999999999770e-01,8.240000000000000213e+00,5.859580672215591925e-144,1.357387507690319797e-144
9.203999999999999959e-01,8.240000000000000213e+00,1.140312157568236345e-141,2.621739841246793617e-142
9.391899999999999693e-01,8.240000000000000213e+00,1.867858671365059263e-139,4.263194748292888526e-140
9.579699999999999882e-01,8.240000000000000213e+00,2.581096089467091106e-137,5.849468742783250809e-138
9.767500000000000071e-01,8.240000000000000213e+00,3.039201016494051031e-135,6.840418771595290348e-136
9.955399999999999805e-01,8.240000000000000213e+00,3.077878186525221763e-133,6.881295438473382727e-134
1.014299999999999979e+00,8.240000000000000213e+00,2.672690801790271563e-131,5.936765348695145042e-132
1.033099999999999907e+00,8.240000000000000213e+00,2.035761638503116831e-129,4.493486451021264410e-130
1.051900000000000057e+00,8.240000000000000213e+00,1.355016949652968421e-127,2.972571772775618079e-128
1.070699999999999985e+00,8.240000000000000213e+00,7.925573950103380767e-126,1.728311886167809637e-126
1.089499999999999913e+00,8.240000000000000213e+00,4.095344160782739013e-124,8.878820884732047471e-125
1.108200000000000074e+00,8.240000000000000213e+00,1.841652734952115856e-122,3.970324307035915434e-123
1.127000000000000002e+00,8.240000000000000213e+00,7.542793607732835566e-121,1.617167027028285528e-121
1.145799999999999930e+00,8.240000000000000213e+00,2.768642515246308471e-119,5.904128142503424925e-120
1.164600000000000080e+00,8.240000000000000213e+00,9.147283082917572580e-118,1.940468972801209861e-118
1.183400000000000007e+00,8.240000000000000213e+00,2.731471182687462548e-116,5.764930862906567880e-117
1.202199999999999935e+00,8.240000000000000213e+00,7.400866201192628569e-115,1.554239695489340264e-115
1.220900000000000096e+00,8.240000000000000213e+00,1.795846682150040421e-113,3.753243837573526842e-114
1.239700000000000024e+00,8.240000000000000213e+00,4.052342581105679846e-112,8.429183526705142894e-113
1.258499999999999952e+00,8.240000000000000213e+00,8.385929533359879737e-111,1.736287623571226710e-111
1.277300000000000102e+00,8.240000000000000213e+00,1.596638052737928240e-109,3.290906615712046475e-110
1.296100000000000030e+00,8.240000000000000213e+00,2.805491316515012036e-108,5.757082880280582112e-109
1.314899999999999958e+00,8.240000000000000213e+00,4.562827043292323354e-107,9.323012876035549439e-108
1.333599999999999897e+00,8.240000000000000213e+00,6.790658926292194759e-106,1.381704810368888992e-106
1.352400000000000047e+00,8.240000000000000213e+00,9.544249982642176620e-105,1.934005409082302343e-105
1.371199999999999974e+00,8.240000000000000213e+00,1.251635590933657287e-103,2.526074847134353741e-104
1.389999999999999902e+00,8.240000000000000213e+00,1.535256927014763491e-102,3.086315986285510604e-103
1.408800000000000052e+00,8.240000000000000213e+00,1.765490292400643345e-101,3.535517433538456485e-102
1.427599999999999980e+00,8.240000000000000213e+00,1.907657414177758757e-100,3.805856969396031576e-101
1.446299999999999919e+00,8.240000000000000213e+00,1.917441991431771130e-99,3.811378740544316377e-100
1.465100000000000069e+00,8.240000000000000213e+00,1.841338787095519529e-98,3.646923066538398974e-99
1.483899999999999997e+00,8.240000000000000213e+00,1.671693520834961155e-97,3.299251031034614267e-98
1.502699999999999925e+00,8.240000000000000213e+00,1.437491113574076938e-96,2.827231863945513712e-97
1.521500000000000075e+00,8.240000000000000213e+00,1.172895005324240186e-95,2.299025183594192352e-96
1.540300000000000002e+00,8.240000000000000213e+00,9.096326108127288409e-95,1.777087393121809706e-95
1.558999999999999941e+00,8.240000000000000213e+00,6.646287954316929238e-94,1.294244922128080143e-94
1.577800000000000091e+00,8.240000000000000213e+00,4.680803684384767342e-93,9.086001051321797144e-94
1.596600000000000019e+00,8.240000000000000213e+00,3.148288190666872221e-92,6.092129474860026951e-93
1.615399999999999947e+00,8.240000000000000213e+00,2.025229766805941129e-91,3.906948499593135941e-92
1.634200000000000097e+00,8.240000000000000213e+00,1.247750078976003303e-90,2.399857281509694327e-91
1.653000000000000025e+00,8.240000000000000213e+00,7.372555282679421652e-90,1.413823573865162137e-90
1.671799999999999953e+00,8.240000000000000213e+00,4.183177702140449267e-89,7.998841744527331517e-90
1.690499999999999892e+00,8.240000000000000213e+00,2.261810613555527291e-88,4.312714305287497210e-89
1.709300000000000042e+00,8.240000000000000213e+00,1.188016956128348658e-87,2.258952158505155470e-88
1.728099999999999969e+00,8.240000000000000213e+00,6.013666678352105154e-87,1.140344197763744097e-87
1.746899999999999897e+00,8.240000000000000213e+00,2.936876535450821916e-86,5.554131559753022080e-87
1.765700000000000047e+00,8.240000000000000213e+00,1.385233122282279307e-85,2.612812707506515892e-86
1.784499999999999975e+00,8.240000000000000213e+00,6.316766597745768505e-85,1.188380960138210920e-85
1.803199999999999914e+00,8.240000000000000213e+00,2.765900293764269015e-84,5.190373356571075831e-85
1.822000000000000064e+00,8.240000000000000213e+00,1.182543457027214212e-83,2.213573340716586581e-84
1.840799999999999992e+00,8.240000000000000213e+00,4.901919370417644484e-83,9.153277335890752092e-84
1.859599999999999920e+00,8.240000000000000213e+00,1.971814142671647923e-82,3.673064199971637331e-83
1.878400000000000070e+00,8.240000000000000213e+00,7.703446490104294317e-82,1.431586699082567173e-82
1.897199999999999998e+00,8.240000000000000213e+00,2.925356392724596197e-81,5.423740597470410254e-82
1.915899999999999936e+00,8.240000000000000213e+00,1.073253422877676644e-80,1.985327962623477002e-81
1.934700000000000086e+00,8.240000000000000213e+00,3.860312607548512765e-80,7.124815041218476307e-81
1.953500000000000014e+00,8.240000000000000213e+00,1.352720596041900547e-79,2.491131091645269776e-80
1.972299999999999942e+00,8.240000000000000213e+00,4.621332788289922350e-79,8.491978808394067193e-80
1.991100000000000092e+00,8.240000000000000213e+00,1.540271804180814005e-78,2.824279233179947826e-79
2.009900000000000020e+00,8.240000000000000213e+00,5.011708018914202537e-78,9.170218723490788604e-79
2.028599999999999959e+00,8.240000000000000213e+00,1.583306442564402023e-77,2.891092785897976269e-78
2.047400000000000109e+00,8.240000000000000213e+00,4.919773795977969908e-77,8.965093312124671758e-78
2.066199999999999815e+00,8.240000000000000213e+00,1.495158206925255236e-76,2.719089243410580577e-77
2.084999999999999964e+00,8.240000000000000213e+00,4.446739282866564027e-76,8.070831674613384921e-77
2.103800000000000114e+00,8.240000000000000213e+00,1.294944236486717145e-75,2.345748012847204400e-76
2.122599999999999820e+00,8.240000000000000213e+00,3.694449955612082373e-75,6.679543675997376238e-76
2.141300000000000203e+00,8.240000000000000213e+00,1.027570473559242222e-74,1.854353031643668777e-75
2.160099999999999909e+00,8.240000000000000213e+00,2.818425450405779138e-74,5.076673248003063955e-75
2.178900000000000059e+00,8.240000000000000213e+00,7.584875349183590427e-74,1.363719792852453335e-74
2.197700000000000209e+00,8.240000000000000213e+00,2.003747631587210602e-73,3.596132286785404808e-74
2.216499999999999915e+00,8.240000000000000213e+00,5.198636880259344647e-73,9.313431014015145165e-74
2.235300000000000065e+00,8.240000000000000213e+00,1.325198032130052733e-72,2.369954264476255275e-73
2.254000000000000004e+00,8.240000000000000213e+00,3.304466486198285685e-72,5.899491659126610007e-73
2.272800000000000153e+00,8.240000000000000213e+00,8.142834517086486354e-72,1.451275218083868701e-72
2.291599999999999859e+00,8.240000000000000213e+00,1.973955711404090754e-71,3.512231728177630541e-72
2.310400000000000009e+00,8.240000000000000213e+00,4.709306465218923165e-71,8.365361743107315824e-72
2.329200000000000159e+00,8.240000000000000213e+00,1.106112500816604098e-70,1.961639929102281399e-71
2.347999999999999865e+00,8.240000000000000213e+00,2.558730268662042316e-70,4.530505989932009457e-71
2.366800000000000015e+00,8.240000000000000213e+00,5.831601430121891573e-70,1.030913022483142401e-70
2.385499999999999954e+00,8.240000000000000213e+00,1.304328334291419063e-69,2.302217069622459139e-70
2.404300000000000104e+00,8.240000000000000213e+00,2.888726064770327598e-69,5.090923774064105545e-70
2.423099999999999810e+00,8.240000000000000213e+00,6.309600448324583432e-69,1.110279118774378859e-69
2.441899999999999959e+00,8.240000000000000213e+00,1.359600066238464244e-68,2.388859278320005659e-69
2.460700000000000109e+00,8.240000000000000213e+00,2.891132975701500058e-68,5.072304879814211454e-69
2.479499999999999815e+00,8.240000000000000213e+00,6.068794351714129517e-68,1.063178617650729787e-68
2.498200000000000198e+00,8.240000000000000213e+00,1.253057546249672775e-67,2.192063476177650323e-68
2.516999999999999904e+00,8.240000000000000213e+00,2.565449492511483460e-67,4.481555986736768589e-68
2.535800000000000054e+00,8.240000000000000213e+00,5.189202256884209518e-67,9.052266623822477034e-68
2.554600000000000204e+00,8.240000000000000213e+00,1.037285169979406804e-66,1.806983816944441329e-67
2.573399999999999910e+00,8.240000000000000213e+00,2.049598081019672790e-66,3.565594689023713437e-67
2.592200000000000060e+00,8.240000000000000213e+00,4.004253879928315461e-66,6.956642969619254502e-67
2.610899999999999999e+00,8.240000000000000213e+00,7.709998353410494817e-66,1.337697173754892318e-66
2.629700000000000149e+00,8.240000000000000213e+00,1.473712867797546152e-65,2.553560186829419518e-66
2.648499999999999854e+00,8.240000000000000213e+00,2.787171840496527135e-65,4.823184821377673920e-66
2.667300000000000004e+00,8.240000000000000213e+00,5.216807377160685916e-65,9.016105729696912117e-66
2.686100000000000154e+00,8.240000000000000213e+00,9.665655374170809634e-65,1.668385875151300933e-65
2.704899999999999860e+00,8.240000000000000213e+00,1.773111179882246417e-64,3.056743567368206370e-65
2.723599999999999799e+00,8.240000000000000213e+00,3.211004745456417188e-64,5.528806221587818714e-65
2.742399999999999949e+00,8.240000000000000213e+00,5.778193006644323332e-64,9.936960656553418746e-65
2.761200000000000099e+00,8.240000000000000213e+00,1.030112004441533897e-63,1.769389911791498979e-64
2.779999999999999805e+00,8.240000000000000213e+00,1.819706947032251286e-63,3.121939441361315901e-64
2.798799999999999955e+00,8.240000000000000213e+00,3.185841615872322253e-63,5.459305035898726875e-64
2.817600000000000104e+00,8.240000000000000213e+00,5.528809822813952235e-63,9.463267439904738709e-64
2.836300000000000043e+00,8.240000000000000213e+00,9.485430451292462504e-63,1.621703428415998694e-63
2.855100000000000193e+00,8.240000000000000213e+00,1.618386564015876403e-62,2.763788648409096566e-63
2.873899999999999899e+00,8.240000000000000213e+00,2.738526400024625894e-62,4.671469037219905011e-63
2.892700000000000049e+00,8.240000000000000213e+00,4.596553309958678234e-62,7.832285772772483956e-63
2.911500000000000199e+00,8.240000000000000213e+00,7.654404864129384171e-62,1.302816112234668829e-62
2.930299999999999905e+00,8.240000000000000213e+00,1.264808643220498983e-61,2.150488955989629332e-62
2.948999999999999844e+00,8.240000000000000213e+00,2.068583169097143350e-61,3.513371428667134673e-62
2.967799999999999994e+00,8.240000000000000213e+00,3.366805210925511471e-61,5.712294495418404648e-62
2.986600000000000144e+00,8.240000000000000213e+00,5.439650244835290082e-61,9.219562624490767020e-62
3.005399999999999849e+00,8.240000000000000213e+00,8.725560063522201441e-61,1.477353866172249135e-61
3.024199999999999999e+00,8.240000000000000213e+00,1.389777324574228321e-60,2.350679232522173668e-61
3.043000000000000149e+00,8.240000000000000213e+00,2.198293014747139015e-60,3.714459467426151118e-61
3.061700000000000088e+00,8.240000000000000213e+00,3.445370906852545242e-60,5.815875448301112916e-61
3.080499999999999794e+00,8.240000000000000213e+00,5.376990491423924080e-60,9.067549661708907354e-61
3.099299999999999944e+00,8.240000000000000213e+00,8.336784414943503581e-60,1.404512251074919912e-60
3.118100000000000094e+00,8.240000000000000213e+00,1.284301582674704289e-59,2.161597926797681213e-60
3.136899999999999800e+00,8.240000000000000213e+00,1.966058414262006569e-59,3.305900865513630384e-60
3.155699999999999950e+00,8.240000000000000213e+00,2.991143970738953361e-59,5.024822661435653789e-60
3.174500000000000099e+00,8.240000000000000213e+00,4.523129850248317483e-59,7.591313369436941283e-60
3.193200000000000038e+00,8.240000000000000213e+00,6.784457643973023497e-59,1.137611269614062087e-59
3.212000000000000188e+00,8.240000000000000213e+00,1.013900389930707034e-58,1.698545338412818189e-59
3.230799999999999894e+00,8.240000000000000213e+00,1.506528061963566815e-58,2.521542937981754074e-59
3.249600000000000044e+00,8.240000000000000213e+00,2.225901028501184000e-58,3.722257696430166841e-59
3.268400000000000194e+00,8.240000000000000213e+00,3.270581944313427863e-58,5.464383308363428321e-59
3.287199999999999900e+00,8.240000000000000213e+00,4.779447055246333877e-58,7.978354662675475207e-59
3.305899999999999839e+00,8.240000000000000213e+00,6.933423310862011566e-58,1.156402224085864241e-58
3.324699999999999989e+00,8.240000000000000213e+00,1.002545348992338372e-57,1.670677557173659624e-58
3.343500000000000139e+00,8.240000000000000213e+00,1.442170082781466425e-57,2.401244309912817917e-58
3.362299999999999844e+00,8.240000000000000213e+00,2.064069159505567377e-57,3.433832859837975661e-58
3.381099999999999994e+00,8.240000000000000213e+00,2.939446834734014447e-57,4.886065522508489543e-58
3.399900000000000144e+00,8.240000000000000213e+00,4.165604434630033030e-57,6.918535064421344406e-58
3.418600000000000083e+00,8.240000000000000213e+00,5.864207678840190006e-57,9.731804927429722376e-58
3.437399999999999789e+00,8.240000000000000213e+00,8.231591289079636116e-57,1.364952244135741486e-57
3.456199999999999939e+00,8.240000000000000213e+00,1.150102730522108651e-56,1.905563428592208526e-57
3.475000000000000089e+00,8.240000000000000213e+00,1.599565936278376690e-56,2.648167786251468505e-57
3.493799999999999795e+00,8.240000000000000213e+00,2.214694852609999205e-56,3.663677464538972046e-57
3.512599999999999945e+00,8.240000000000000213e+00,3.052844782134819939e-56,5.046280712236643913e-57
3.531299999999999883e+00,8.240000000000000213e+00,4.182927314630406136e-56,6.909003616809751142e-57
3.550100000000000033e+00,8.240000000000000213e+00,5.716561000217205046e-56,9.434955268532470261e-57
3.568900000000000183e+00,8.240000000000000213e+00,7.779696942178894670e-56,1.283041785656596693e-56
3.587699999999999889e+00,8.240000000000000213e+00,1.054372285832400316e-55,1.737594332557717854e-56
3.606500000000000039e+00,8.240000000000000213e+00,1.423174886008977317e-55,2.343646436903610091e-56
3.625300000000000189e+00,8.240000000000000213e+00,1.913306093525143656e-55,3.148478795873561948e-56
3.644000000000000128e+00,8.240000000000000213e+00,2.558177994319063405e-55,4.206629612012623538e-56
3.662799999999999834e+00,8.240000000000000213e+00,3.412510097673269097e-55,5.607457281512171403e-56
3.681599999999999984e+00,8.240000000000000213e+00,4.534841057275732555e-55,7.446386347919476496e-56
3.700400000000000134e+00,8.240000000000000213e+00,6.003738067603229053e-55,9.851437624282787234e-56
3.719199999999999839e+00,8.240000000000000213e+00,7.919157978682728957e-55,1.298536421396525397e-55
3.737999999999999989e+00,8.240000000000000213e+00,1.040781143283311142e-54,1.705432874903803952e-55
3.756699999999999928e+00,8.240000000000000213e+00,1.361034139540034857e-54,2.228684995850744331e-55
3.775500000000000078e+00,8.240000000000000213e+00,1.776144603708644669e-54,2.906455082346615026e-55
3.794299999999999784e+00,8.240000000000000213e+00,2.309852240466148604e-54,3.777268343376151719e-55
3.813099999999999934e+00,8.240000000000000213e+00,2.993713304399805404e-54,4.892320220741672820e-55
3.831900000000000084e+00,8.240000000000000213e+00,3.867046830424329363e-54,6.315355111232634533e-55
3.850699999999999790e+00,8.240000000000000213e+00,4.978683319987967181e-54,8.125482069649513619e-55
3.869400000000000173e+00,8.240000000000000213e+00,6.380652885892178062e-54,1.040686949239444504e-54
3.888199999999999878e+00,8.240000000000000213e+00,8.162164667086629003e-54,1.330398477353616313e-54
3.907000000000000028e+00,8.240000000000000213e+00,1.040822309608739535e-53,1.695418385847397183e-54
3.925800000000000178e+00,8.240000000000000213e+00,1.323121603730627161e-53,2.153904501335759044e-54
3.944599999999999884e+00,8.240000000000000213e+00,1.676854470767624293e-53,2.728040980609681999e-54
3.963400000000000034e+00,8.240000000000000213e+00,2.118768722888691652e-53,3.444850019545110985e-54
3.982200000000000184e+00,8.240000000000000213e+00,2.669217968550656111e-53,4.337149946495998089e-54
4.000899999999999679e+00,8.240000000000000213e+00,3.348827293227192620e-53,5.438141847703003078e-54
4.019700000000000273e+00,8.240000000000000213e+00,4.194519018790559817e-53,6.807352586381516600e-54
4.038499999999999979e+00,8.240000000000000213e+00,5.238908228387429767e-53,8.497231672231412421e-54
4.057299999999999685e+00,8.240000000000000213e+00,6.525096054191834907e-53,1.057709569988601884e-53
4.076100000000000279e+00,8.240000000000000213e+00,8.104728496492602330e-53,1.312995049803468402e-53
4.094899999999999984e+00,8.240000000000000213e+00,1.003952324108974278e-52,1.625492649158692042e-53
4.113599999999999923e+00,8.240000000000000213e+00,1.238918427109395126e-52,2.004774105215015706e-53
4.132399999999999629e+00,8.240000000000000213e+00,1.526585106700324228e-52,2.468853845013722496e-53
4.151200000000000223e+00,8.240000000000000213e+00,1.876174418655142196e-52,3.032503608541941344e-53
4.169999999999999929e+00,8.240000000000000213e+00,2.299935370972135692e-52,3.715348936789002369e-53
4.188799999999999635e+00,8.240000000000000213e+00,2.812317455828078070e-52,4.540526917497142316e-53
4.207600000000000229e+00,8.240000000000000213e+00,3.430323699936259104e-52,5.535246993114561584e-53
4.226300000000000168e+00,8.240000000000000213e+00,4.169586069045874437e-52,6.724470931426110454e-53
4.245099999999999874e+00,8.240000000000000213e+00,5.061269862415871052e-52,8.158093537284886516e-53
4.263899999999999579e+00,8.240000000000000213e+00,6.129056475610990132e-52,9.873901666091496852e-53
4.282700000000000173e+00,8.240000000000000213e+00,7.404743041363322554e-52,1.192265868327818355e-52
4.301499999999999879e+00,8.240000000000000213e+00,8.925303707965964059e-52,1.436335847803492640e-52
4.320299999999999585e+00,8.240000000000000213e+00,1.073363448785590313e-51,1.726440385636080731e-52
4.339000000000000412e+00,8.240000000000000213e+00,1.286698634653589539e-51,2.068504640714823595e-52
4.357800000000000118e+00,8.240000000000000213e+00,1.540524972172369603e-51,2.475277730759475492e-52
4.376599999999999824e+00,8.240000000000000213e+00,1.840400435897392365e-51,2.955594820185465681e-52
4.395400000000000418e+00,8.240000000000000213e+00,2.193919945005900273e-51,3.521539358995779279e-52
4.414200000000000124e+00,8.240000000000000213e+00,2.609798893591096006e-51,4.186969689724606744e-52
4.432999999999999829e+00,8.240000000000000213e+00,3.098017423581888694e-51,4.967746391455397448e-52
4.451699999999999768e+00,8.240000000000000213e+00,3.666694232489350715e-51,5.876732814975648786e-52
4.470500000000000362e+00,8.240000000000000213e+00,4.334855180162623810e-51,6.944198480568813485e-52
4.489300000000000068e+00,8.240000000000000213e+00,5.114484498288448899e-51,8.189123182620352035e-52
4.508099999999999774e+00,8.240000000000000213e+00,6.022383367397436009e-51,9.638149180359173119e-52
4.526900000000000368e+00,8.240000000000000213e+00,7.077597611788630181e-51,1.132146185587406738e-51
4.545700000000000074e+00,8.240000000000000213e+00,8.301675614444996086e-51,1.327319454174737625e-51
4.564400000000000013e+00,8.240000000000000213e+00,9.710853788083958415e-51,1.551897065189012473e-51
4.583199999999999719e+00,8.240000000000000213e+00,1.134749868457558010e-50,1.812599968263309855e-51
4.602000000000000313e+00,8.240000000000000213e+00,1.323544478186105335e-50,2.113188850392428919e-51
4.620800000000000018e+00,8.240000000000000213e+00,1.540931559428303642e-50,2.459136627986726134e-51
4.639599999999999724e+00,8.240000000000000213e+00,1.790791928394708329e-50,2.856574490689071444e-51
4.658400000000000318e+00,8.240000000000000213e+00,2.077467605016523689e-50,3.312358722648412388e-51
4.677100000000000257e+00,8.240000000000000213e+00,2.403942016515775338e-50,3.831178195774365109e-51
4.695899999999999963e+00,8.240000000000000213e+00,2.779087880840877584e-50,4.427069992193796171e-51
4.714699999999999669e+00,8.240000000000000213e+00,3.207288449420739098e-50,5.106923879581916757e-51
4.733500000000000263e+00,8.240000000000000213e+00,3.695225381997514558e-50,5.881269085805375374e-51
4.752299999999999969e+00,8.240000000000000213e+00,4.250309777630503760e-50,6.761778446108789666e-51
4.771099999999999675e+00,8.240000000000000213e+00,4.880748043917647929e-50,7.761370980681567855e-51
4.789900000000000269e+00,8.240000000000000213e+00,5.595612209447142721e-50,8.894321318355780161e-51
4.808600000000000207e+00,8.240000000000000213e+00,6.400341269209354178e-50,1.016913254520637201e-50
4.827399999999999913e+00,8.240000000000000213e+00,7.314522986270526488e-50,1.161670038698472024e-50
4.846199999999999619e+00,8.240000000000000213e+00,8.346245724051911844e-50,1.324967898680934253e-50
4.865000000000000213e+00,8.240000000000000213e+00,9.508834597319170398e-50,1.508899401694393497e-50
4.883799999999999919e+00,8.240000000000000213e+00,1.081690311657477173e-49,1.715758331362436716e-50
4.902599999999999625e+00,8.240000000000000213e+00,1.228645303858198966e-49,1.948055163419267894e-50
